0.495692,0.738284,0.636701,0.000123039,0.00218555,0.251149,5.51363e-07,0.0119967,0.149643,5.88803e-07,0.0387797
3.30782,0.0407058,0.180514,0.000263354,0.114889,0.466552,1.01544e-06,0.000590953,0.00785794,3.07192e-07,0.00171716
0.186173,0.489291,0.352211,7.81277e-06,0.00124257,0.0158135,1.02509e-05,0.000228791,0.140478,7.6275e-07,0.0396791
8.11499,0.0100374,0.012233,0.000238267,0.00199518,0.626733,2.79605e-06,0.000201821,0.00150553,2.9705e-07,0.0018072
1.29585,0.0290173,0.0581245,5.94759e-05,0.0482994,0.598441,7.40984e-07,0.000368038,0.11651,6.74843e-07,0.00905582
0.218165,0.821557,0.865137,1.47225e-05,0.00194991,0.0133146,7.12233e-07,0.015476,0.149857,2.71002e-06,0.0399929
0.152618,0.413483,0.51738,1.64952e-05,0.00148002,0.022074,2.20879e-06,0.0153224,0.149805,8.02098e-07,0.0391819
3.2953,0.300954,0.496531,0.000108531,0.0892757,0.37581,7.52459e-07,0.00316628,0.00810671,4.50521e-07,0.00156951
0.644086,0.024197,0.020054,0.000206403,0.0829282,0.203498,9.86389e-07,0.000390001,0.149593,7.52493e-07,0.00617327
2.33533,0.408379,0.458995,6.92689e-05,0.0676073,0.0325915,2.06797e-06,0.000688831,0.00423184,3.31003e-07,0.00131473
1.43683,0.0893241,0.0787825,2.74993e-05,0.00348193,0.00918651,1.81305e-06,0.0147075,0.0179807,4.83391e-07,0.0183169
0.239511,0.0683147,0.0573229,7.35155e-05,0.101134,0.273964,1.66988e-06,0.014941,0.148528,6.8571e-07,0.0385054
1.41655,0.023736,0.0244861,2.74191e-05,0.00121241,0.437481,7.22729e-07,0.00018746,0.142608,3.53798e-07,0.00271689
4.43599,0.0100326,0.0190944,5.08858e-05,0.105588,0.0248286,2.25897e-07,0.000162214,0.126289,4.35573e-07,0.00159847
0.618468,0.696707,0.491537,1.70449e-05,0.00152205,0.0326814,2.09505e-06,0.000467281,0.146217,1.51624e-06,0.0360946
1.68313,0.0399487,0.0207257,1.80709e-05,0.00407238,0.0190132,6.71788e-07,0.00142487,0.14034,3.70183e-07,0.00195174
0.230351,0.881703,0.89436,1.47225e-05,0.00194991,0.0133146,8.99361e-07,0.0152304,0.149966,2.09845e-06,0.0399584
2.07771,0.11263,0.342274,3.81759e-05,0.0144924,0.165039,4.64161e-07,0.00017664,0.144457,4.98093e-07,0.00285411
0.120613,0.55176,0.59645,4.63316e-05,0.00216274,0.0139974,1.73883e-06,0.0154684,0.147985,8.40697e-07,0.0395853
1.47209,0.0359972,0.0200432,1.40861e-05,0.00195345,0.133385,7.22729e-07,0.00018746,0.142608,3.94657e-07,0.00168816
1.41187,0.0101139,0.0123373,0.000119166,0.0546298,0.537839,7.22729e-07,0.00018746,0.142608,4.16716e-07,0.00165676
1.14626,0.195015,0.20443,0.000188079,0.0226371,0.360248,1.55752e-06,0.00756009,0.0552583,3.90034e-07,0.00242859
1.51066,0.248333,0.161461,3.54741e-05,0.0072204,0.0578238,7.7228e-07,0.00184285,0.13243,5.19359e-07,0.00044697
6.35729,0.141615,0.274596,0.000267605,0.119301,0.563046,2.69039e-07,0.000164801,0.0642174,2.69053e-07,0.000775022
5.81132,0.580779,0.197835,1.92121e-05,0.0441891,0.029462,1.88309e-06,0.00131523,0.0614157,4.463e-07,0.00118019
9.3557,0.0100177,0.0114381,2.04379e-05,0.0256565,0.466552,7.64603e-07,0.000166437,0.00150854,2.74878e-07,0.000407447
0.61546,0.668392,0.593413,0.000146275,0.0917662,0.0483271,9.64059e-07,0.000368285,0.148962,5.23594e-07,0.0365556
0.70142,0.39741,0.542913,9.26328e-05,0.0259643,0.18593,9.57049e-07,0.000211106,0.148866,5.35587e-07,0.0270932
5.04404,0.263247,0.383736,2.18498e-05,0.0236326,0.168527,4.93297e-07,0.000354634,0.00296292,4.73334e-07,0.00382025
0.332847,0.345744,0.238721,2.06742e-05,0.00123453,0.0730304,1.81816e-06,0.0139846,0.149136,5.60088e-07,0.0383146
4.24776,0.0244902,0.154758,8.04557e-05,0.118174,0.174396,2.59848e-06,0.0043858,0.00400829,2.35178e-07,0.000411651
3.37533,0.475259,0.183227,4.26932e-05,0.00130918,0.292068,6.87416e-07,0.000315181,0.0386307,4.17678e-07,0.00165639
3.3742,0.680977,0.294008,4.03084e-05,0.00398857,0.199271,1.67992e-06,0.00578501,0.0181465,5.17935e-07,0.00177552
3.82664,0.241337,0.207593,6.27155e-05,0.0566365,0.128926,1.28635e-06,0.000480665,0.0108591,5.23926e-07,0.0030202
3.91095,0.618635,0.624454,0.000356254,0.119882,0.0373489,3.12776e-06,0.00551354,0.0086566,4.12972e-07,0.00570936
1.24851,0.135131,0.0178563,0.00015434,0.00418639,0.532544,1.56893e-06,0.000195511,0.140594,5.45053e-07,0.00185782
1.91621,0.867871,0.614804,6.67644e-05,0.00855337,0.0506411,6.60515e-07,0.00641548,0.0090613,5.44553e-07,0.00422295
3.58792,0.0991078,0.199013,6.05133e-05,0.0158441,0.256154,9.18428e-07,0.000570388,0.00584506,8.32135e-07,0.00632707
1.98892,0.149273,0.204615,0.000198863,0.0696462,0.287982,6.92254e-07,0.00353401,0.039003,5.53403e-07,0.00187257
3.3742,0.680977,0.294008,4.03084e-05,0.00398857,0.199271,1.67992e-06,0.00578501,0.0181465,5.17935e-07,0.00177552
1.09145,0.346833,0.561016,9.91421e-05,0.106643,0.0837528,9.48012e-07,0.0120928,0.0578966,4.58161e-07,0.00153545
2.53449,0.119348,0.103819,5.75331e-05,0.0931069,0.0365506,2.48137e-06,0.000344335,0.0611038,5.46507e-07,0.00117631
3.13366,0.877901,0.82076,1.98853e-05,0.0310004,0.025304,5.61552e-07,0.000185937,0.135043,4.66824e-07,0.00154256
6.9533,0.0304528,0.0412224,8.14429e-05,0.0454881,0.0384818,3.13161e-06,0.000216149,0.00421547,2.54473e-07,0.000875225
0.477231,0.0312616,0.0422499,6.22776e-05,0.109908,0.0390778,1.41418e-06,0.0095534,0.136917,5.59803e-07,0.00156427
0.634115,0.687245,0.54744,0.000123039,0.00218555,0.251149,2.09505e-06,0.000467281,0.146217,5.23594e-07,0.0365556
0.315243,0.674467,0.83922,1.47225e-05,0.00194991,0.0133146,4.04218e-07,0.0122254,0.149938,7.28582e-07,0.0380135
0.710968,0.304044,0.271242,2.88828e-05,0.00124775,0.179968,1.86732e-06,0.000598973,0.144537,1.23123e-06,0.03741
4.72211,0.545217,0.342023,4.56613e-05,0.0923231,0.0276268,5.7597e-07,0.000526851,0.0135146,5.08809e-07,0.00318708
0.252498,0.635449,0.8358,1.47225e-05,0.00194991,0.0133146,4.04218e-07,0.0122254,0.149938,7.28582e-07,0.0380135
0.981778,0.059517,0.318139,0.000101841,0.113899,0.0586504,2.98608e-07,0.000203477,0.147529,5.36309e-07,0.0314124
1.89538,0.548381,0.37803,6.10517e-05,0.0754848,0.0432496,6.80792e-07,0.000196483,0.142727,6.85546e-07,0.00162988
1.42423,0.0802117,0.0685842,2.74993e-05,0.00348193,0.00918651,1.81305e-06,0.0147075,0.0179807,4.83391e-07,0.0183169
0.823185,0.406079,0.57499,1.81001e-05,0.0109661,0.0254602,7.9172e-07,0.00158243,0.129468,5.35587e-07,0.0270932
0.421116,0.212495,0.161726,0.000200385,0.0841772,0.0302967,2.27019e-06,0.000196047,0.148783,7.86411e-07,0.00384308
2.70486,0.0319163,0.206277,0.000190771,0.0794998,0.572727,2.25452e-06,0.00626658,0.00711224,4.9531e-07,0.00268188
2.0753,0.173402,0.239495,0.000198863,0.0696462,0.287982,8.59187e-07,0.00383521,0.0795453,4.58524e-07,0.00230412
0.676854,0.0595003,0.0582053,3.70397e-05,0.00941841,0.56082,1.25329e-06,0.00102554,0.137274,4.4403e-07,0.00187955
0.227247,0.213938,0.155326,9.22276e-06,0.0012224,0.0270072,9.30797e-06,0.00055656,0.148099,4.84277e-07,0.0022742
1.36455,0.0102977,0.0144994,0.00012745,0.0405854,0.596093,6.80769e-07,0.000180881,0.147182,4.64811e-07,0.00129176
1.2088,0.0533436,0.0192424,0.000208384,0.0624671,0.590714,1.56893e-06,0.000195511,0.140594,6.30743e-07,0.0013042
0.81708,0.479269,0.37717,1.6521e-05,0.00152175,0.0261761,7.94558e-07,0.00638209,0.142569,5.35587e-07,0.0270932
0.451335,0.0263772,0.036397,2.30414e-05,0.00203094,0.134025,9.22739e-07,0.00703834,0.142413,6.92283e-07,0.0375626
0.174505,0.651421,0.547874,4.63316e-05,0.00216274,0.0139974,4.75603e-06,0.00351654,0.149895,7.02645e-07,0.0391763
0.223211,0.503169,0.315617,2.06742e-05,0.00123453,0.0730304,1.02509e-05,0.000228791,0.140478,1.34382e-06,0.024494
2.77521,0.0642278,0.112317,2.54527e-05,0.018956,0.0287541,2.42704e-07,0.000169866,0.0460436,3.05134e-07,0.00159931
1.10556,0.349164,0.434648,0.000202935,0.104498,0.252997,1.90631e-06,0.0013899,0.116037,4.58161e-07,0.00153545
2.20696,0.0206872,0.0245811,0.000131377,0.0219389,0.619111,3.0698e-06,0.0118565,0.0128346,4.66279e-07,0.00158961
4.1727,0.0326375,0.176069,8.04557e-05,0.118174,0.174396,1.28591e-06,0.0135992,0.00325569,2.64117e-07,0.00154352
2.31471,0.837406,0.339157,1.38819e-05,0.00252668,0.0183597,1.00197e-06,0.00167456,0.123174,5.53838e-07,0.00231787
4.63354,0.0992726,0.0800551,0.00017839,0.0907722,0.0411801,6.53175e-06,0.0119741,0.00608546,5.0505e-07,0.00528528
0.222745,0.201802,0.141705,2.02722e-05,0.00744732,0.0434292,6.61635e-07,0.00047167,0.14981,4.84277e-07,0.0022742
0.130123,0.8636,0.558068,4.63316e-05,0.00216274,0.0139974,7.12233e-07,0.015476,0.149857,7.10257e-07,0.039108
0.230913,0.0992253,0.0709457,0.000215015,0.00628238,0.171639,1.56677e-06,0.00206083,0.1497,6.8571e-07,0.0385054
1.42278,0.291621,0.221069,0.000154959,0.0239703,0.287828,1.05762e-06,0.0100674,0.0949076,3.29048e-07,0.00108798
0.971529,0.171619,0.0311383,0.000121837,0.00380424,0.31245,1.0516e-06,0.000404726,0.141382,6.13052e-07,0.00280116
0.127469,0.68105,0.574124,4.63316e-05,0.00216274,0.0139974,7.12233e-07,0.015476,0.149857,8.86312e-07,0.0396732
1.02893,0.685006,0.306826,0.000119329,0.00833409,0.206389,9.0838e-07,0.000521628,0.147712,9.18026e-07,0.0344205
1.60407,0.0442139,0.084651,6.03862e-05,0.0457287,0.172678,1.84672e-06,0.0133131,0.0179131,1.22509e-06,0.00968506
2.36182,0.521292,0.228858,0.00013024,0.0163366,0.359646,3.65839e-06,0.00274617,0.137588,6.31503e-07,0.00286127
0.41345,0.134002,0.158877,0.000200385,0.0841772,0.0302967,1.33905e-06,0.000257041,0.148766,7.25494e-07,0.0278154
2.65282,0.0191535,0.0712814,6.24646e-05,0.0345129,0.423891,1.21071e-06,0.00396999,0.0200327,3.18962e-07,0.00227449
1.36359,0.100557,0.123517,8.02176e-05,0.0292465,0.34041,4.39876e-07,0.00020784,0.146589,4.83391e-07,0.0183169
5.10649,0.0100771,0.0212258,0.000155188,0.0610597,0.545082,6.14806e-07,0.0124117,0.00541265,4.13291e-07,0.000446714
2.33979,0.339302,0.134693,5.81636e-05,0.058193,0.0440359,3.46017e-07,0.000277814,0.0431565,5.70777e-07,0.00415389
4.41897,0.0566164,0.146742,4.08412e-05,0.0250137,0.447663,1.34003e-06,0.000270227,0.00930087,4.57364e-07,0.00314098
1.14604,0.0113983,0.0122584,0.000130338,0.0183819,0.290256,7.47634e-07,0.000259167,0.138478,4.48347e-07,0.00561371
2.24366,0.109644,0.353429,4.22247e-05,0.0135362,0.16797,6.14109e-07,0.000298004,0.0558787,5.27241e-07,0.00826521
1.11438,0.285671,0.480271,0.000202935,0.104498,0.252997,1.8869e-06,0.00260016,0.127682,4.58161e-07,0.00153545
1.98892,0.149273,0.204615,0.000198863,0.0696462,0.287982,6.92254e-07,0.00353401,0.039003,5.53403e-07,0.00187257
8.93499,0.0100146,0.0111059,2.04379e-05,0.0256565,0.466552,1.32259e-05,0.000202609,0.00150181,5.66645e-07,0.00449674
1.8388,0.228361,0.396298,2.80516e-05,0.0115532,0.0473777,6.95331e-07,0.0010819,0.134023,4.83649e-07,0.00195646
1.4435,0.760081,0.608321,2.41725e-05,0.00149154,0.038809,9.93919e-07,0.000262439,0.0848818,8.61759e-07,0.00392692
5.23851,0.326259,0.11198,0.000194002,0.107546,0.276244,2.57465e-06,0.00198961,0.0743505,4.70565e-07,0.00041621
2.27262,0.116133,0.0918857,0.000131377,0.0219389,0.619111,1.21253e-06,0.000503755,0.0504579,3.16932e-07,0.000441431
2.89752,0.0100859,0.0129147,0.000176228,0.107718,0.588738,1.73118e-06,0.00484937,0.0217206,5.08288e-07,0.00310114
6.10963,0.0100189,0.0114748,0.000134679,0.0337348,0.61785,1.86004e-05,0.000192122,0.0052477,3.22067e-07,0.00271483
0.258655,0.122345,0.104283,0.000181269,0.0768515,0.0667946,6.17069e-07,0.010352,0.135019,6.87294e-07,0.0381847
0.236824,0.528411,0.815241,2.48905e-05,0.0742245,0.0966686,3.9367e-07,0.0129743,0.149919,8.80017e-07,0.0392918
7.30808,0.0100335,0.0157051,8.71112e-05,0.0054053,0.475063,5.06757e-06,0.00240235,0.0016433,3.46326e-07,0.00283022
2.03091,0.193286,0.1285,0.000198863,0.0696462,0.287982,9.71474e-07,0.000206481,0.141912,5.50858e-07,0.0296324
7.91214,0.0107717,0.0194282,0.000238267,0.00199518,0.626733,4.4626e-07,0.000163743,0.00527154,2.4907e-07,0.00118565
1.0502,0.162859,0.405028,6.28229e-05,0.104492,0.045669,5.8558e-07,0.0034278,0.133741,7.83361e-07,0.0170505
1.12316,0.102614,0.0323313,9.74535e-05,0.00319599,0.328801,1.27747e-06,0.00353156,0.135348,6.41845e-07,0.0027905
6.53261,0.0298873,0.0471578,1.31605e-05,0.0227289,0.049319,5.47856e-06,0.000262258,0.00313027,3.47992e-07,0.0012102
8.9349,0.0101464,0.0144355,2.04379e-05,0.0256565,0.466552,1.32259e-05,0.000202609,0.00150181,5.66645e-07,0.00449674
0.848819,0.337736,0.496065,1.81001e-05,0.0109661,0.0254602,1.06052e-06,0.00138081,0.134123,8.73578e-07,0.00728424
4.73453,0.258849,0.444714,0.000185558,0.11114,0.360561,5.7597e-07,0.000526851,0.0135146,3.63451e-07,0.00263347
6.50345,0.0100312,0.0171648,1.31605e-05,0.0227289,0.049319,5.47856e-06,0.000262258,0.00313027,3.47992e-07,0.0012102
0.721165,0.0361143,0.0579584,0.000197435,0.0950906,0.365826,4.53225e-07,0.000938511,0.0815054,5.7514e-07,0.00227881
0.692916,0.557483,0.630217,3.74719e-05,0.00498585,0.0135006,1.82597e-06,0.000371698,0.145859,5.23594e-07,0.0365556
1.60407,0.0442139,0.084651,6.03862e-05,0.0457287,0.172678,1.84672e-06,0.0133131,0.0179131,1.22509e-06,0.00968506
9.47143,0.0100082,0.0107344,2.04379e-05,0.0256565,0.466552,7.64603e-07,0.000166437,0.00150854,2.6009e-07,0.000402793
3.69387,0.665643,0.492215,4.55259e-05,0.00750937,0.0304876,8.8133e-07,0.00807052,0.0117876,5.41324e-07,0.00184748
0.963342,0.692546,0.464527,1.22972e-05,0.00165447,0.0107826,1.35831e-06,0.000269723,0.145733,9.75884e-07,0.0348346
2.49748,0.664756,0.275483,0.00013024,0.0163366,0.359646,1.00197e-06,0.00167456,0.123174,5.24168e-07,0.00174446
0.164132,0.760948,0.503474,4.63316e-05,0.00216274,0.0139974,2.2068e-06,0.00261849,0.149873,7.10257e-07,0.039108
1.36359,0.100557,0.123517,8.02176e-05,0.0292465,0.34041,4.39876e-07,0.00020784,0.146589,4.83391e-07,0.0183169
1.49843,0.102202,0.0608727,2.74993e-05,0.00348193,0.00918651,2.79755e-06,0.00402389,0.0793345,4.5361e-07,0.00393539
1.29585,0.0290173,0.0581245,5.94759e-05,0.0482994,0.598441,7.40984e-07,0.000368038,0.11651,6.74843e-07,0.00905582
0.564322,0.664306,0.553964,0.000146275,0.0917662,0.0483271,9.64059e-07,0.000368285,0.148962,5.23594e-07,0.0365556
4.61336,0.680329,0.628537,1.79847e-05,0.0518631,0.0193524,5.72587e-07,0.000181028,0.104095,4.71723e-07,0.00244888
4.99479,0.0101345,0.0251859,0.000155188,0.0610597,0.545082,1.32112e-06,0.00923426,0.00180438,3.42548e-07,0.000725057
0.163212,0.513122,0.257473,7.81277e-06,0.00124257,0.0158135,1.02509e-05,0.000228791,0.140478,7.6275e-07,0.0396791
0.117426,0.73758,0.694255,4.63316e-05,0.00216274,0.0139974,7.12233e-07,0.015476,0.149857,8.29995e-07,0.0391861
0.615029,0.21355,0.478745,4.44847e-05,0.0403857,0.0266004,3.48645e-07,0.000243907,0.149498,6.009e-07,0.031138
5.00543,0.0102149,0.0261792,0.000155188,0.0610597,0.545082,1.64818e-06,0.000269108,0.00390494,3.42548e-07,0.000725057
5.98415,0.0100802,0.0209767,0.000134679,0.0337348,0.61785,2.34576e-06,0.000222667,0.00623474,6.06677e-07,0.000498821
5.79551,0.0101821,0.0168468,4.93978e-05,0.00272771,0.162414,5.74251e-07,0.000161735,0.124315,3.8208e-07,0.000466524
3.53156,0.278408,0.46596,6.89252e-05,0.0827612,0.233894,9.79588e-07,0.00123573,0.00638538,3.76969e-07,0.00196591
0.790999,0.400227,0.296806,0.000176429,0.0160814,0.177512,5.00828e-07,0.00607551,0.145667,6.60721e-07,0.00121658
0.484485,0.293377,0.581484,1.3925e-05,0.0276131,0.011067,3.18038e-07,0.0128867,0.0819064,5.68302e-07,0.0353477
0.325948,0.186976,0.14254,9.22276e-06,0.0012224,0.0270072,2.31366e-06,0.000871074,0.146952,5.91365e-07,0.0339286
0.918586,0.219288,0.459363,9.86381e-05,0.0166036,0.0802952,1.01938e-06,0.0013432,0.131878,5.7056e-07,0.0306379
1.70085,0.538178,0.71051,4.92273e-05,0.074055,0.0243608,1.3167e-06,0.000175095,0.139557,5.27705e-07,0.00182948
0.182532,0.618705,0.385412,7.81277e-06,0.00124257,0.0158135,2.07357e-06,0.0152151,0.149744,1.87917e-06,0.0366629
0.335742,0.808956,0.513754,8.4422e-06,0.00138991,0.0101085,7.40312e-06,0.00091813,0.14735,1.48272e-06,0.0398938
1.2737,0.102517,0.113733,4.42827e-05,0.00907749,0.148822,1.05465e-06,0.000364886,0.143966,5.83683e-07,0.00231534
1.42512,0.0680983,0.0422848,0.000119166,0.0546298,0.537839,1.81305e-06,0.0147075,0.0179807,4.16716e-07,0.00165676
2.30208,0.0357822,0.0344391,8.45148e-05,0.0037596,0.331115,6.34499e-07,0.00482189,0.00981425,7.27777e-07,0.00518372
0.209397,0.905222,0.812157,1.47225e-05,0.00194991,0.0133146,8.99361e-07,0.0152304,0.149966,6.39161e-07,0.0389913
5.19003,0.0215175,0.0296875,0.000170144,0.0030018,0.648886,3.9643e-06,0.00761132,0.00182682,4.13291e-07,0.000446714
4.94443,0.0100433,0.0121525,0.000129125,0.108289,0.17976,8.56345e-07,0.00022427,0.08145,8.90264e-07,0.00450367
3.89518,0.397565,0.0983517,3.53558e-05,0.0910422,0.0216455,1.48364e-06,0.00045005,0.0172797,1.21153e-06,0.00501575
1.10287,0.357721,0.329227,2.72989e-05,0.00131178,0.211316,1.90631e-06,0.0013899,0.116037,5.68284e-07,0.0345889
2.33533,0.408379,0.458995,6.92689e-05,0.0676073,0.0325915,2.06797e-06,0.000688831,0.00423184,3.31003e-07,0.00131473
5.80733,0.0101242,0.0232709,4.93978e-05,0.00272771,0.162414,4.88479e-07,0.000187422,0.0202246,2.27784e-07,0.00116757
3.42367,0.177621,0.161252,5.89765e-05,0.00226775,0.206229,3.0173e-06,0.00314963,0.0078236,4.75761e-07,0.000855923
0.394723,0.215695,0.164743,0.000200385,0.0841772,0.0302967,1.01303e-05,0.00228145,0.141686,5.91365e-07,0.0339286
1.15488,0.686821,0.310911,2.5277e-05,0.00156184,0.047754,5.21803e-07,0.00942722,0.122328,5.82234e-07,0.000742955
3.36742,0.101832,0.0874578,5.89765e-05,0.00226775,0.206229,1.1602e-06,0.00560159,0.0095234,4.47192e-07,0.00462501
0.157803,0.882502,0.681676,1.47225e-05,0.00194991,0.0133146,3.31903e-06,0.00583383,0.149965,1.6115e-06,0.0398126
0.284277,0.562155,0.820934,2.48905e-05,0.0742245,0.0966686,4.04218e-07,0.0122254,0.149938,8.80017e-07,0.0392918
2.4352,0.762944,0.665186,7.85264e-05,0.102214,0.0465241,8.7318e-07,0.00229842,0.024305,5.53838e-07,0.00231787
5.17921,0.010162,0.0244643,0.000170144,0.0030018,0.648886,3.9643e-06,0.00761132,0.00182682,4.13291e-07,0.000446714
0.941245,0.193634,0.465164,9.86381e-05,0.0166036,0.0802952,4.44533e-07,0.00665583,0.121309,7.83361e-07,0.0170505
4.40296,0.0102197,0.0312147,5.08858e-05,0.105588,0.0248286,6.52218e-07,0.00273774,0.00522496,4.56623e-07,0.00216006
0.868243,0.768196,0.352586,0.000342857,0.0906284,0.0405402,1.34037e-06,0.000196631,0.144937,1.12466e-06,0.0265234
3.89518,0.397565,0.0983517,3.53558e-05,0.0910422,0.0216455,1.48364e-06,0.00045005,0.0172797,1.21153e-06,0.00501575
2.3675,0.666033,0.78194,4.3641e-05,0.0978615,0.0199946,8.7318e-07,0.00229842,0.024305,3.95033e-07,0.00102766
2.63018,0.344688,0.527716,5.68813e-05,0.0926709,0.0398556,2.0498e-06,0.0112698,0.00592904,3.97484e-07,0.00445306
1.16525,0.25948,0.472255,0.000202935,0.104498,0.252997,1.8869e-06,0.00260016,0.127682,4.58161e-07,0.00153545
0.106059,0.857257,0.772366,1.47225e-05,0.00194991,0.0133146,7.12233e-07,0.015476,0.149857,2.71002e-06,0.0399929
5.87445,0.0106547,0.022002,4.14281e-05,0.0698727,0.0612858,2.88417e-06,0.00860405,0.00632953,3.63327e-07,0.00195279
3.26115,0.196043,0.437002,0.000108531,0.0892757,0.37581,7.52459e-07,0.00316628,0.00810671,4.03021e-07,0.0073912
1.28116,0.0111678,0.0229684,0.00015434,0.00418639,0.532544,1.10901e-06,0.00207248,0.0596258,3.63768e-07,0.00184069
9.27681,0.0100033,0.0105292,2.04379e-05,0.0256565,0.466552,7.64603e-07,0.000166437,0.00150854,2.74887e-07,0.00319746
9.65908,0.0100065,0.0106434,2.04379e-05,0.0256565,0.466552,7.64603e-07,0.000166437,0.00150854,2.6984e-07,0.00040899
7.71135,0.0100118,0.0135762,0.000238267,0.00199518,0.626733,4.13879e-07,0.000162869,0.03077,3.83651e-07,0.00175848
3.24868,0.0361041,0.186014,2.14694e-05,0.0323895,0.169414,5.92501e-07,0.000230028,0.103826,5.5083e-07,0.0317235
5.14893,0.0597359,0.0445842,0.000155188,0.0610597,0.545082,1.74221e-05,0.000725368,0.0049425,2.73589e-07,0.00195424
4.03139,0.485839,0.706389,0.000356254,0.119882,0.0373489,3.12776e-06,0.00551354,0.0086566,6.94898e-07,0.00383519
1.76855,0.0166523,0.0892481,5.26426e-05,0.0240716,0.48802,8.8506e-07,0.00647142,0.0464993,3.65202e-07,0.000436642
0.409122,0.247731,0.447803,0.000328663,0.118699,0.0265898,9.10252e-07,0.00067492,0.148938,7.05987e-07,0.0342059
0.361395,0.0241345,0.166274,6.87823e-05,0.0126725,0.160707,1.47675e-06,0.0136445,0.147808,5.12637e-07,0.000444559
5.53035,0.314783,0.470802,0.000165849,0.0888884,0.465082,1.05992e-06,0.000461747,0.00237651,2.89257e-07,0.00189608
0.811197,0.032376,0.319086,0.000196717,0.117929,0.204672,1.2514e-06,0.0131948,0.110664,4.08216e-07,0.000500296
1.64548,0.0572481,0.334276,0.000203271,0.118746,0.14307,3.37315e-07,0.00185252,0.0833633,4.08388e-07,0.00334593
